130.0 0.8 0.0
130.0 0.9 0.0
130.0 1.0 0.0
130.0 1.1 0.0
130.0 1.2 0.0
130.0 1.3 0.0
130.0 1.4 0.0
130.0 1.5 0.0
130.0 1.6 0.0
130.0 1.7 0.0
130.0 1.8 0.0
130.0 1.9 0.0
130.0 2.0 0.0
130.0 2.1 0.0
130.0 2.2 0.0
130.0 2.3 0.0
130.0 2.4 0.0
130.0 2.5 0.0
130.0 2.6 0.0
130.0 2.7 0.0
130.0 2.8 0.0
130.0 2.9 0.0
130.0 3.0 0.0
130.0 3.1 0.0
130.0 3.2 0.0
130.0 3.3 0.0
130.0 3.4 0.0
130.0 3.5 0.0
130.0 3.6 0.0
130.0 3.7 0.0
130.0 3.8 0.0
130.0 3.9 0.0
130.0 4.0 0.0
130.0 4.1 0.0
130.0 4.2 0.0
130.0 4.3 0.0
130.0 4.4 0.0
130.0 4.5 0.0
130.0 4.6 0.0
130.0 4.7 0.0
130.0 4.8 0.0
130.0 4.9 0.0
130.0 5.0 0.0
130.0 5.1 0.0
130.0 5.2 0.0
130.0 5.3 0.0
130.0 5.4 0.0
130.0 5.5 0.0
130.0 5.6 0.0
130.0 5.7 0.0
130.0 5.8 0.0
130.0 5.9 0.0
130.0 6.0 0.0
130.0 6.275 0.0
130.0 7.0 0.0
130.0 8.0 0.0
130.0 9.0 0.0
130.0 10.0 0.0
130.0 11.0 0.0
130.0 12.0 0.0
130.0 13.0 0.0
130.0 14.0 0.0
130.0 15.0 0.0
130.0 16.0 0.0
130.0 17.0 0.0
130.0 18.0 0.0
130.0 19.0 0.0
130.0 20.0 0.0
130.0 21.0 0.0
130.0 22.0 0.0
130.0 23.0 0.0
130.0 24.0 0.0
130.0 25.0 0.0
130.0 26.0 0.0
130.0 27.0 0.0
130.0 28.0 0.0
130.0 29.0 0.0
130.0 30.0 0.0
130.0 31.0 0.0
130.0 32.0 0.0
130.0 33.0 0.0
130.0 34.0 0.0
130.0 35.0 0.0
130.0 36.0 0.0
130.0 37.0 0.0
130.0 38.0 0.0
130.0 39.0 0.0
130.0 40.0 0.0
130.0 41.0 0.0
130.0 42.0 0.0
130.0 43.0 0.0
130.0 44.0 0.0
130.0 45.0 0.0
130.0 46.0 0.0
130.0 47.0 0.0
130.0 48.0 0.0
130.0 49.0 0.0
130.0 50.0 0.0
130.0 51.0 0.0
130.0 52.0 0.0
130.0 53.0 0.0
130.0 54.0 0.0
130.0 55.0 0.0
130.0 56.0 0.0
130.0 57.0 0.0
130.0 58.0 0.0
130.0 59.0 0.0
130.0 60.0 0.0
135.0 0.8 0.0
135.0 0.9 0.0
135.0 1.0 0.0
135.0 1.1 0.0
135.0 1.2 0.0
135.0 1.3 0.0
135.0 1.4 0.0
135.0 1.5 0.0
135.0 1.6 0.0
135.0 1.7 0.0
135.0 1.8 0.0
135.0 1.9 0.0
135.0 2.0 0.0
135.0 2.1 0.0
135.0 2.2 0.0
135.0 2.3 0.0
135.0 2.4 0.0
135.0 2.5 0.0
135.0 2.6 0.0
135.0 2.7 0.0
135.0 2.8 0.0
135.0 2.9 0.0
135.0 3.0 0.0
135.0 3.1 0.0
135.0 3.2 0.0
135.0 3.3 0.0
135.0 3.4 0.0
135.0 3.5 0.0
135.0 3.6 0.0
135.0 3.7 0.0
135.0 3.8 0.0
135.0 3.9 0.0
135.0 4.0 0.0
135.0 4.1 0.0
135.0 4.2 0.0
135.0 4.3 0.0
135.0 4.4 0.0
135.0 4.5 0.0
135.0 4.6 0.0
135.0 4.7 0.0
135.0 4.8 0.0
135.0 4.9 0.0
135.0 5.0 0.0
135.0 5.1 0.0
135.0 5.2 0.0
135.0 5.3 0.0
135.0 5.4 0.0
135.0 5.5 0.0
135.0 5.6 0.0
135.0 5.7 0.0
135.0 5.8 0.0
135.0 5.9 22.6665706635
135.0 6.0 23.1896476746
135.0 6.275 23.6838855743
135.0 7.0 23.6838855743
135.0 8.0 27.6248092651
135.0 9.0 31.5720939636
135.0 10.0 34.4668731689
135.0 11.0 37.8928718567
135.0 12.0 39.9036865234
135.0 13.0 42.8623886108
135.0 14.0 46.1272506714
135.0 15.0 49.7841339111
135.0 16.0 53.9089393616
135.0 17.0 58.5380859375
135.0 18.0 63.6989440918
135.0 19.0 69.4300231934
135.0 20.0 75.751335144
135.0 21.0 82.6713867188
135.0 22.0 90.1962280273
135.0 23.0 98.326675415
135.0 24.0 107.063011169
135.0 25.0 116.402389526
135.0 26.0 126.34186554
135.0 27.0 136.878936768
135.0 28.0 148.009460449
135.0 29.0 159.729263306
135.0 30.0 172.033309937
135.0 31.0 184.916229248
135.0 32.0 198.374084473
135.0 33.0 212.401779175
135.0 34.0 226.993728638
135.0 35.0 242.144638062
135.0 36.0 257.851715088
135.0 37.0 274.109985352
135.0 38.0 290.915588379
135.0 39.0 308.264404297
135.0 40.0 326.153411865
135.0 41.0 344.578735352
135.0 42.0 363.537719727
135.0 43.0 383.027648926
135.0 44.0 403.045776367
135.0 45.0 423.589538574
135.0 46.0 444.65536499
135.0 47.0 466.24319458
135.0 48.0 488.349822998
135.0 49.0 510.973114014
135.0 50.0 534.11151123
135.0 51.0 557.76348877
135.0 52.0 581.92755127
135.0 53.0 606.601806641
135.0 54.0 631.785888672
135.0 55.0 657.478027344
135.0 56.0 683.676879883
135.0 57.0 710.381774902
135.0 58.0 737.591369629
135.0 59.0 765.303588867
135.0 60.0 793.51953125
140.0 0.8 0.0
140.0 0.9 0.0
140.0 1.0 0.0
140.0 1.1 0.0
140.0 1.2 0.0
140.0 1.3 0.0
140.0 1.4 0.0
140.0 1.5 0.0
140.0 1.6 0.0
140.0 1.7 0.0
140.0 1.8 0.0
140.0 1.9 0.0
140.0 2.0 0.0
140.0 2.1 0.0
140.0 2.2 0.0
140.0 2.3 0.0
140.0 2.4 0.0
140.0 2.5 0.0
140.0 2.6 0.0
140.0 2.7 0.0
140.0 2.8 0.0
140.0 2.9 0.0
140.0 3.0 14.3119258881
140.0 3.1 14.9523792267
140.0 3.2 14.9523792267
140.0 3.3 16.1836624146
140.0 3.4 16.1836624146
140.0 3.5 17.3405189514
140.0 3.6 17.8905792236
140.0 3.7 17.8905792236
140.0 3.8 18.9385356903
140.0 3.9 18.9385356903
140.0 4.0 19.9263210297
140.0 4.1 20.4030189514
140.0 4.2 20.4030189514
140.0 4.3 20.8733730316
140.0 4.4 21.8244132996
140.0 4.5 22.3180503845
140.0 4.6 22.7646980286
140.0 4.7 22.7646980286
140.0 4.8 23.1520195007
140.0 4.9 23.8417167664
140.0 5.0 24.1624202728
140.0 5.1 24.471988678
140.0 5.2 24.471988678
140.0 5.3 24.7735290527
140.0 5.4 25.3554954529
140.0 5.5 25.6398773193
140.0 5.6 25.9223842621
140.0 5.7 25.9223842621
140.0 5.8 26.2077884674
140.0 5.9 26.800201416
140.0 6.0 27.1083469391
140.0 6.275 27.4157028198
140.0 7.0 27.4157028198
140.0 8.0 29.4195308685
140.0 9.0 31.0024662018
140.0 10.0 32.7287635803
140.0 11.0 34.7873649597
140.0 12.0 37.2940826416
140.0 13.0 40.3071517944
140.0 14.0 43.8542671204
140.0 15.0 47.9384460449
140.0 16.0 52.5584831238
140.0 17.0 57.7070159912
140.0 18.0 63.3726539612
140.0 19.0 69.5465316772
140.0 20.0 76.2202224731
140.0 21.0 83.3835906982
140.0 22.0 91.0277786255
140.0 23.0 99.1426467896
140.0 24.0 107.719657898
140.0 25.0 116.753738403
140.0 26.0 126.238876343
140.0 27.0 136.170303345
140.0 28.0 146.543609619
140.0 29.0 157.354766846
140.0 30.0 168.600189209
140.0 31.0 180.276855469
140.0 32.0 192.381988525
140.0 33.0 204.912719727
140.0 34.0 217.867202759
140.0 35.0 231.244033813
140.0 36.0 245.041442871
140.0 37.0 259.257995605
140.0 38.0 273.891723633
140.0 39.0 288.942077637
140.0 40.0 304.408508301
140.0 41.0 320.289489746
140.0 42.0 336.584350586
140.0 43.0 353.292572021
140.0 44.0 370.413360596
140.0 45.0 387.946166992
140.0 46.0 405.890411377
140.0 47.0 424.245666504
140.0 48.0 443.011444092
140.0 49.0 462.187316895
140.0 50.0 481.773010254
140.0 51.0 501.768066406
140.0 52.0 522.172302246
140.0 53.0 542.985351562
140.0 54.0 564.206481934
140.0 55.0 585.836608887
140.0 56.0 607.873779297
140.0 57.0 630.320129395
140.0 58.0 653.174255371
140.0 59.0 676.436157227
140.0 60.0 700.105529785
145.0 0.8 0.0
145.0 0.9 0.0
145.0 1.0 0.0
145.0 1.1 0.0
145.0 1.2 0.0
145.0 1.3 0.0
145.0 1.4 0.0
145.0 1.5 0.0
145.0 1.6 0.0
145.0 1.7 0.0
145.0 1.8 0.0
145.0 1.9 0.0
145.0 2.0 0.0
145.0 2.1 12.1994428635
145.0 2.2 12.1994428635
145.0 2.3 13.4343290329
145.0 2.4 13.4343290329
145.0 2.5 14.7484836578
145.0 2.6 15.3740348816
145.0 2.7 15.3740348816
145.0 2.8 16.5346317291
145.0 2.9 16.5346317291
145.0 3.0 17.5714740753
145.0 3.1 18.0455093384
145.0 3.2 18.0455093384
145.0 3.3 18.9143924713
145.0 3.4 18.9143924713
145.0 3.5 19.6929359436
145.0 3.6 20.0564956665
145.0 3.7 20.0564956665
145.0 3.8 20.7665195465
145.0 3.9 20.7665195465
145.0 4.0 21.4531860352
145.0 4.1 21.71352005
145.0 4.2 21.71352005
145.0 4.3 21.935218811
145.0 4.4 22.3184490204
145.0 4.5 22.4885883331
145.0 4.6 22.6468162537
145.0 4.7 22.6468162537
145.0 4.8 22.795091629
145.0 4.9 23.0715713501
145.0 5.0 23.2045230865
145.0 5.1 23.3358078003
145.0 5.2 23.3358078003
145.0 5.3 23.4682731628
145.0 5.4 23.7440299988
145.0 5.5 23.8859062195
145.0 5.6 24.0271434784
145.0 5.7 24.0271434784
145.0 5.8 24.1526679993
145.0 5.9 24.3515281677
145.0 6.0 24.4246425629
145.0 6.275 24.4918041229
145.0 7.0 24.4918041229
145.0 8.0 25.0718154907
145.0 9.0 25.8959312439
145.0 10.0 27.152557373
145.0 11.0 29.5040531158
145.0 12.0 31.2186775208
145.0 13.0 34.0214767456
145.0 14.0 37.3156967163
145.0 15.0 41.0802268982
145.0 16.0 45.2958030701
145.0 17.0 49.9451179504
145.0 18.0 55.0139846802
145.0 19.0 60.4892654419
145.0 20.0 66.3607025146
145.0 21.0 72.6190109253
145.0 22.0 79.2573013306
145.0 23.0 86.2704315186
145.0 24.0 93.6532287598
145.0 25.0 101.401382446
145.0 26.0 109.510704041
145.0 27.0 117.977241516
145.0 28.0 126.798675537
145.0 29.0 135.974243164
145.0 30.0 145.501800537
145.0 31.0 155.379867554
145.0 32.0 165.606872559
145.0 33.0 176.181777954
145.0 34.0 187.103683472
145.0 35.0 198.371398926
145.0 36.0 209.984527588
145.0 37.0 221.942184448
145.0 38.0 234.24382019
145.0 39.0 246.889343262
145.0 40.0 259.87802124
145.0 41.0 273.209442139
145.0 42.0 286.883239746
145.0 43.0 300.899810791
145.0 44.0 315.259460449
145.0 45.0 329.960754395
145.0 46.0 345.002685547
145.0 47.0 360.386474609
145.0 48.0 376.111236572
145.0 49.0 392.176757812
145.0 50.0 408.582489014
145.0 51.0 425.329101562
145.0 52.0 442.416046143
145.0 53.0 459.843292236
145.0 54.0 477.610748291
145.0 55.0 495.718200684
145.0 56.0 514.165649414
145.0 57.0 532.95300293
145.0 58.0 552.079650879
145.0 59.0 571.546630859
145.0 60.0 591.353393555
150.0 0.8 0.0
150.0 0.9 0.0
150.0 1.0 0.0
150.0 1.1 0.0
150.0 1.2 0.0
150.0 1.3 0.0
150.0 1.4 0.0
150.0 1.5 0.0
150.0 1.6 15.00253582
150.0 1.7 12.9595899582
150.0 1.8 12.7709379196
150.0 1.9 12.7709379196
150.0 2.0 13.2425947189
150.0 2.1 14.4534893036
150.0 2.2 14.4534893036
150.0 2.3 15.5988121033
150.0 2.4 15.5988121033
150.0 2.5 16.5838565826
150.0 2.6 17.0159626007
150.0 2.7 17.0159626007
150.0 2.8 17.7649040222
150.0 2.9 17.7649040222
150.0 3.0 18.3817214966
150.0 3.1 18.6472549438
150.0 3.2 18.6472549438
